"Notes"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2021"	"2021"	"75-79 years"	"75-79"	"Texas"	"48"	31289	678523	4611.3
	"2021"	"2021"	"75-79 years"	"75-79"	"Utah"	"49"	2602	68494	3798.9
	"2021"	"2021"	"75-79 years"	"75-79"	"Vermont"	"50"	801	23523	3405.2
	"2021"	"2021"	"75-79 years"	"75-79"	"Virginia"	"51"	10475	254853	4110.2
	"2021"	"2021"	"75-79 years"	"75-79"	"Washington"	"53"	8307	221003	3758.8
	"2021"	"2021"	"75-79 years"	"75-79"	"West Virginia"	"54"	3549	65263	5438.0
	"2021"	"2021"	"75-79 years"	"75-79"	"Wisconsin"	"55"	7166	179435	3993.6
	"2021"	"2021"	"75-79 years"	"75-79"	"Wyoming"	"56"	765	17433	4388.2
"Total"	"2021"	"2021"	"75-79 years"	"75-79"			408867	9904769	4128.0
	"2021"	"2021"	"80-84 years"	"80-84"	"Alabama"	"01"	8294	101310	8186.8
	"2021"	"2021"	"80-84 years"	"80-84"	"Alaska"	"02"	578	8586	6731.9
	"2021"	"2021"	"80-84 years"	"80-84"	"Arizona"	"04"	10287	160104	6425.2
	"2021"	"2021"	"80-84 years"	"80-84"	"Arkansas"	"05"	4845	61840	7834.7
	"2021"	"2021"	"80-84 years"	"80-84"	"California"	"06"	39182	675577	5799.8
	"2021"	"2021"	"80-84 years"	"80-84"	"Colorado"	"08"	5762	89693	6424.1
	"2021"	"2021"	"80-84 years"	"80-84"	"Connecticut"	"09"	4129	73749	5598.7
	"2021"	"2021"	"80-84 years"	"80-84"	"Delaware"	"10"	1447	21852	6621.8
	"2021"	"2021"	"80-84 years"	"80-84"	"District of Columbia"	"11"	550	9735	5649.7
	"2021"	"2021"	"80-84 years"	"80-84"	"Florida"	"12"	33416	582301	5738.6
	"2021"	"2021"	"80-84 years"	"80-84"	"Georgia"	"13"	13156	170469	7717.5
	"2021"	"2021"	"80-84 years"	"80-84"	"Hawaii"	"15"	1389	30688	4526.2
	"2021"	"2021"	"80-84 years"	"80-84"	"Idaho"	"16"	2417	34000	7108.8
	"2021"	"2021"	"80-84 years"	"80-84"	"Illinois"	"17"	15075	238213	6328.4
	"2021"	"2021"	"80-84 years"	"80-84"	"Indiana"	"18"	9522	124250	7663.6
	"2021"	"2021"	"80-84 years"	"80-84"	"Iowa"	"19"	4528	65401	6923.4
	"2021"	"2021"	"80-84 years"	"80-84"	"Kansas"	"20"	3919	54521	7188.1
	"2021"	"2021"	"80-84 years"	"80-84"	"Kentucky"	"21"	7160	85549	8369.5
	"2021"	"2021"	"80-84 years"	"80-84"	"Louisiana"	"22"	6543	84096	7780.4
	"2021"	"2021"	"80-84 years"	"80-84"	"Maine"	"23"	2320	31828	7289.2
	"2021"	"2021"	"80-84 years"	"80-84"	"Maryland"	"24"	6929	111676	6204.6
	"2021"	"2021"	"80-84 years"	"80-84"	"Massachusetts"	"25"	7928	133902	5920.7
	"2021"	"2021"	"80-84 years"	"80-84"	"Michigan"	"26"	14233	199644	7129.2
	"2021"	"2021"	"80-84 years"	"80-84"	"Minnesota"	"27"	6637	107156	6193.8
	"2021"	"2021"	"80-84 years"	"80-84"	"Mississippi"	"28"	4707	55986	8407.5
	"2021"	"2021"	"80-84 years"	"80-84"	"Missouri"	"29"	8931	124140	7194.3
	"2021"	"2021"	"80-84 years"	"80-84"	"Montana"	"30"	1677	23124	7252.2
	"2021"	"2021"	"80-84 years"	"80-84"	"Nebraska"	"31"	2394	36035	6643.5
	"2021"	"2021"	"80-84 years"	"80-84"	"Nevada"	"32"	4224	56752	7442.9
	"2021"	"2021"	"80-84 years"	"80-84"	"New Hampshire"	"33"	1764	27370	6445.0
	"2021"	"2021"	"80-84 years"	"80-84"	"New Jersey"	"34"	10406	180598	5762.0
	"2021"	"2021"	"80-84 years"	"80-84"	"New Mexico"	"35"	2828	44215	6396.0
	"2021"	"2021"	"80-84 years"	"80-84"	"New York"	"36"	22277	404292	5510.1
	"2021"	"2021"	"80-84 years"	"80-84"	"North Carolina"	"37"	14296	196300	7282.7
	"2021"	"2021"	"80-84 years"	"80-84"	"North Dakota"	"38"	836	13959	5989.0
	"2021"	"2021"	"80-84 years"	"80-84"	"Ohio"	"39"	18164	236751	7672.2
	"2021"	"2021"	"80-84 years"	"80-84"	"Oklahoma"	"40"	6246	74227	8414.7
	"2021"	"2021"	"80-84 years"	"80-84"	"Oregon"	"41"	5659	83571	6771.5
	"2021"	"2021"	"80-84 years"	"80-84"	"Pennsylvania"	"42"	19421	281502	6899.1
	"2021"	"2021"	"80-84 years"	"80-84"	"Rhode Island"	"44"	1363	21765	6262.3
	"2021"	"2021"	"80-84 years"	"80-84"	"South Carolina"	"45"	7983	103649	7702.0
	"2021"	"2021"	"80-84 years"	"80-84"	"South Dakota"	"46"	1031	16023	6434.5
	"2021"	"2021"	"80-84 years"	"80-84"	"Tennessee"	"47"	10835	131679	8228.3
	"2021"	"2021"	"80-84 years"	"80-84"	"Texas"	"48"	30512	418979	7282.5
	"2021"	"2021"	"80-84 years"	"80-84"	"Utah"	"49"	2889	42635	6776.1
	"2021"	"2021"	"80-84 years"	"80-84"	"Vermont"	"50"	918	14032	6542.2
	"2021"	"2021"	"80-84 years"	"80-84"	"Virginia"	"51"	10805	157516	6859.6
	"2021"	"2021"	"80-84 years"	"80-84"	"Washington"	"53"	8178	130997	6242.9
	"2021"	"2021"	"80-84 years"	"80-84"	"West Virginia"	"54"	3576	42181	8477.8
	"2021"	"2021"	"80-84 years"	"80-84"	"Wisconsin"	"55"	7816	116154	6729.0
	"2021"	"2021"	"80-84 years"	"80-84"	"Wyoming"	"56"	804	10734	7490.2
"Total"	"2021"	"2021"	"80-84 years"	"80-84"			420786	6301306	6677.8
	"2021"	"2021"	"85-89 years"	"85-89"	"Alabama"	"01"	7219	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Alaska"	"02"	525	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Arizona"	"04"	9245	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Arkansas"	"05"	4433	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"California"	"06"	40832	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Colorado"	"08"	5662	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Connecticut"	"09"	4645	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Delaware"	"10"	1376	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"District of Columbia"	"11"	498	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Florida"	"12"	32832	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Georgia"	"13"	11648	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Hawaii"	"15"	1569	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Idaho"	"16"	2310	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Illinois"	"17"	15407	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Indiana"	"18"	9035	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Iowa"	"19"	4656	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Kansas"	"20"	4084	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Kentucky"	"21"	6195	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Louisiana"	"22"	5868	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Maine"	"23"	2333	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Maryland"	"24"	6939	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Massachusetts"	"25"	8707	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Michigan"	"26"	14332	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Minnesota"	"27"	6940	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Mississippi"	"28"	4078	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Missouri"	"29"	8815	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Montana"	"30"	1565	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Nebraska"	"31"	2583	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Nevada"	"32"	3341	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"New Hampshire"	"33"	1915	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"New Jersey"	"34"	11242	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"New Mexico"	"35"	2750	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"New York"	"36"	24121	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"North Carolina"	"37"	13744	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"North Dakota"	"38"	964	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Ohio"	"39"	17942	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Oklahoma"	"40"	5549	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Oregon"	"41"	5671	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Pennsylvania"	"42"	20540	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Rhode Island"	"44"	1479	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"South Carolina"	"45"	6970	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"South Dakota"	"46"	1139	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Tennessee"	"47"	9541	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Texas"	"48"	28810	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Utah"	"49"	3043	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Vermont"	"50"	943	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Virginia"	"51"	10527	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Washington"	"53"	8270	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"West Virginia"	"54"	3165	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Wisconsin"	"55"	8158	Not Applicable	Not Applicable
	"2021"	"2021"	"85-89 years"	"85-89"	"Wyoming"	"56"	745	Not Applicable	Not Applicable
"Total"	"2021"	"2021"	"85-89 years"	"85-89"			414900	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Alabama"	"01"	4945	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Alaska"	"02"	360	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Arizona"	"04"	7046	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Arkansas"	"05"	3057	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"California"	"06"	35360	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Colorado"	"08"	4710	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Connecticut"	"09"	4452	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Delaware"	"10"	1026	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"District of Columbia"	"11"	447	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Florida"	"12"	26771	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Georgia"	"13"	8103	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Hawaii"	"15"	1686	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Idaho"	"16"	1877	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Illinois"	"17"	13079	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Indiana"	"18"	7203	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Iowa"	"19"	3980	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Kansas"	"20"	3320	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Kentucky"	"21"	4474	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Louisiana"	"22"	4333	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Maine"	"23"	1897	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Maryland"	"24"	5783	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Massachusetts"	"25"	8013	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Michigan"	"26"	11989	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Minnesota"	"27"	6258	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Mississippi"	"28"	2811	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Missouri"	"29"	6761	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Montana"	"30"	1256	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Nebraska"	"31"	2250	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Nevada"	"32"	2202	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"New Hampshire"	"33"	1575	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"New Jersey"	"34"	10041	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"New Mexico"	"35"	2028	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"New York"	"36"	21240	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"North Carolina"	"37"	10249	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"North Dakota"	"38"	823	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Ohio"	"39"	14569	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Oklahoma"	"40"	3945	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Oregon"	"41"	4636	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Pennsylvania"	"42"	18188	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Rhode Island"	"44"	1494	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"South Carolina"	"45"	4941	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"South Dakota"	"46"	1029	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Tennessee"	"47"	6808	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Texas"	"48"	21187	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Utah"	"49"	2303	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Vermont"	"50"	823	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Virginia"	"51"	8330	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Washington"	"53"	7137	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"West Virginia"	"54"	2415	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Wisconsin"	"55"	7160	Not Applicable	Not Applicable
	"2021"	"2021"	"90-94 years"	"90-94"	"Wyoming"	"56"	555	Not Applicable	Not Applicable
"Total"	"2021"	"2021"	"90-94 years"	"90-94"			336925	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Alabama"	"01"	2006	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Alaska"	"02"	137	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Arizona"	"04"	3046	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Arkansas"	"05"	1242	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"California"	"06"	18210	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Colorado"	"08"	2144	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Connecticut"	"09"	2374	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Delaware"	"10"	472	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"District of Columbia"	"11"	244	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Florida"	"12"	12453	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Georgia"	"13"	3316	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Hawaii"	"15"	941	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Idaho"	"16"	788	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Illinois"	"17"	6360	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Indiana"	"18"	3116	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Iowa"	"19"	2002	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Kansas"	"20"	1632	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Kentucky"	"21"	1845	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Louisiana"	"22"	1713	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Maine"	"23"	872	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Maryland"	"24"	2807	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Massachusetts"	"25"	4044	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Michigan"	"26"	5424	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Minnesota"	"27"	3006	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Mississippi"	"28"	1155	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Missouri"	"29"	3003	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Montana"	"30"	545	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Nebraska"	"31"	1021	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Nevada"	"32"	944	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"New Hampshire"	"33"	765	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"New Jersey"	"34"	4810	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"New Mexico"	"35"	879	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"New York"	"36"	10708	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"North Carolina"	"37"	4087	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"North Dakota"	"38"	402	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Ohio"	"39"	6387	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Oklahoma"	"40"	1562	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Oregon"	"41"	2379	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Pennsylvania"	"42"	8371	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Rhode Island"	"44"	800	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"South Carolina"	"45"	2098	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"South Dakota"	"46"	492	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Tennessee"	"47"	2738	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Texas"	"48"	9028	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Utah"	"49"	868	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Vermont"	"50"	377	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Virginia"	"51"	3785	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Washington"	"53"	3493	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"West Virginia"	"54"	968	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Wisconsin"	"55"	3346	Not Applicable	Not Applicable
	"2021"	"2021"	"95-99 years"	"95-99"	"Wyoming"	"56"	254	Not Applicable	Not Applicable
"Total"	"2021"	"2021"	"95-99 years"	"95-99"			155459	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Alabama"	"01"	385	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Alaska"	"02"	24	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Arizona"	"04"	590	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Arkansas"	"05"	238	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"California"	"06"	4419	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Colorado"	"08"	412	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Connecticut"	"09"	509	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Delaware"	"10"	104	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"District of Columbia"	"11"	89	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Florida"	"12"	2876	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Georgia"	"13"	704	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Hawaii"	"15"	238	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Idaho"	"16"	141	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Illinois"	"17"	1319	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Indiana"	"18"	641	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Iowa"	"19"	442	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Kansas"	"20"	372	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Kentucky"	"21"	364	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Louisiana"	"22"	334	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Maine"	"23"	145	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Maryland"	"24"	609	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Massachusetts"	"25"	888	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Michigan"	"26"	1070	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Minnesota"	"27"	681	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Mississippi"	"28"	224	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Missouri"	"29"	644	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Montana"	"30"	103	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Nebraska"	"31"	217	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Nevada"	"32"	171	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"New Hampshire"	"33"	157	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"New Jersey"	"34"	1180	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"New Mexico"	"35"	172	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"New York"	"36"	2554	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"North Carolina"	"37"	938	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"North Dakota"	"38"	94	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Ohio"	"39"	1271	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Oklahoma"	"40"	280	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Oregon"	"41"	452	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Pennsylvania"	"42"	1678	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Rhode Island"	"44"	179	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"South Carolina"	"45"	429	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"South Dakota"	"46"	138	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Tennessee"	"47"	507	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Texas"	"48"	1784	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Utah"	"49"	155	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Vermont"	"50"	83	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Virginia"	"51"	808	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Washington"	"53"	769	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"West Virginia"	"54"	165	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Wisconsin"	"55"	698	Not Applicable	Not Applicable
	"2021"	"2021"	"100+ years"	"100+"	"Wyoming"	"56"	52	Not Applicable	Not Applicable
"Total"	"2021"	"2021"	"100+ years"	"100+"			33496	Not Applicable	Not Applicable
	"2021"	"2021"	"Not Stated"	"NS"	"Alabama"	"01"	0	Not Applicable	Not Applicable
	"2021"	"2021"	"Not Stated"	"NS"	"Alaska"	"02"	0	Not Applicable	Not Applicable
